,name,labels
2464,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00915.png,5
2465,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00153.png,5
2466,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00808.png,5
2467,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00252.png,5
2468,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00523.png,5
2469,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00308.png,5
2470,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00321.png,5
2471,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00725.png,5
2472,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00813.png,5
2473,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00224.png,5
2474,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00081.png,5
2475,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00990.png,5
2476,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00039.png,5
2477,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00277.png,5
2478,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00362.png,5
2479,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00397.png,5
2480,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00228.png,5
2481,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00332.png,5
2482,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00010.png,5
2483,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00695.png,5
2484,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00208.png,5
2485,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00239.png,5
2486,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00544.png,5
2487,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00355.png,5
2488,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00368.png,5
2489,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00183.png,5
2490,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00152.png,5
2491,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00728.png,5
2492,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00060.png,5
2493,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00682.png,5
2494,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00035.png,5
2495,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00409.png,5
2496,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00475.png,5
2497,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00756.png,5
2498,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00349.png,5
2499,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00653.png,5
2500,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00410.png,5
2501,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00843.png,5
2502,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00582.png,5
2503,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00916.png,5
2504,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00618.png,5
2505,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00111.png,5
2506,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00083.png,5
2507,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00091.png,5
2508,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00394.png,5
2509,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00579.png,5
2510,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00932.png,5
2511,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00404.png,5
2512,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00479.png,5
2513,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00336.png,5
2514,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00515.png,5
2515,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00576.png,5
2516,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00080.png,5
2517,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00776.png,5
2518,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00709.png,5
2519,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00902.png,5
2520,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00418.png,5
2521,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00363.png,5
2522,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00219.png,5
2523,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00734.png,5
2524,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00061.png,5
2525,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00077.png,5
2526,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00436.png,5
2527,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00622.png,5
2528,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00267.png,5
2529,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00203.png,5
2530,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00698.png,5
2531,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00433.png,5
2532,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00953.png,5
2533,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00758.png,5
2534,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00429.png,5
2535,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00087.png,5
2536,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00431.png,5
2537,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00512.png,5
2538,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00669.png,5
2539,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00401.png,5
2540,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00367.png,5
2541,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00121.png,5
2542,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00683.png,5
2543,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00879.png,5
2544,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00991.png,5
2545,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00660.png,5
2546,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00465.png,5
2547,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00921.png,5
2548,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00620.png,5
2549,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00826.png,5
2550,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00860.png,5
2551,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00535.png,5
2552,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00163.png,5
2553,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00651.png,5
2554,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00173.png,5
2555,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00518.png,5
2556,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00610.png,5
2557,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00555.png,5
2558,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00335.png,5
2559,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00853.png,5
2560,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00829.png,5
2561,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00045.png,5
2562,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00247.png,5
2563,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00562.png,5
2564,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00693.png,5
2565,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00744.png,5
2566,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00186.png,5
2567,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00116.png,5
2568,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00775.png,5
2569,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00144.png,5
2570,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00171.png,5
2571,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00459.png,5
2572,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00933.png,5
2573,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00030.png,5
2574,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00352.png,5
2575,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00109.png,5
2576,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00456.png,5
2577,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00103.png,5
2578,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00099.png,5
2579,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00951.png,5
2580,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00323.png,5
2581,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00498.png,5
2582,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00886.png,5
2583,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00067.png,5
2584,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00805.png,5
2585,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00105.png,5
2586,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00472.png,5
2587,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00995.png,5
2588,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00559.png,5
2589,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00484.png,5
2590,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00222.png,5
2591,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00408.png,5
2592,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00150.png,5
2593,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00175.png,5
2594,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00325.png,5
2595,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00487.png,5
2596,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00646.png,5
2597,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00666.png,5
2598,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00788.png,5
2599,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00414.png,5
2600,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00194.png,5
2601,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00042.png,5
2602,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00198.png,5
2603,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00018.png,5
2604,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00736.png,5
2605,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00066.png,5
2606,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00820.png,5
2607,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00986.png,5
2608,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00714.png,5
2609,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00556.png,5
2610,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00390.png,5
2611,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00196.png,5
2612,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00844.png,5
2613,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00278.png,5
2614,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00659.png,5
2615,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00663.png,5
2616,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00505.png,5
2617,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00527.png,5
2618,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00870.png,5
2619,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00968.png,5
2620,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00016.png,5
2621,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00405.png,5
2622,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00279.png,5
2623,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00185.png,5
2624,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00952.png,5
2625,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00668.png,5
2626,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00636.png,5
2627,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00356.png,5
2628,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00901.png,5
2629,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00296.png,5
2630,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00493.png,5
2631,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00135.png,5
2632,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00312.png,5
2633,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00914.png,5
2634,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00110.png,5
2635,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00243.png,5
2636,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00810.png,5
2637,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00613.png,5
2638,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00784.png,5
2639,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00499.png,5
2640,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00911.png,5
2641,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00396.png,5
2642,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00586.png,5
2643,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00883.png,5
2644,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00497.png,5
2645,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00291.png,5
2646,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00912.png,5
2647,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00344.png,5
2648,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00774.png,5
2649,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00802.png,5
2650,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00130.png,5
2651,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00828.png,5
2652,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00836.png,5
2653,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00467.png,5
2654,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00428.png,5
2655,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00988.png,5
2656,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00292.png,5
2657,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00617.png,5
2658,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00193.png,5
2659,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00692.png,5
2660,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00971.png,5
2661,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00910.png,5
2662,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00851.png,5
2663,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00801.png,5
2664,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00123.png,5
2665,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00048.png,5
2666,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00283.png,5
2667,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00717.png,5
2668,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00817.png,5
2669,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00984.png,5
2670,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00127.png,5
2671,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00909.png,5
2672,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00161.png,5
2673,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00023.png,5
2674,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00032.png,5
2675,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00073.png,5
2676,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00477.png,5
2677,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00661.png,5
2678,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00992.png,5
2679,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00754.png,5
2680,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00214.png,5
2681,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00649.png,5
2682,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00780.png,5
2683,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00748.png,5
2684,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00448.png,5
2685,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00672.png,5
2686,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00139.png,5
2687,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00189.png,5
2688,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00624.png,5
2689,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00577.png,5
2690,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00162.png,5
2691,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00715.png,5
2692,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00094.png,5
2693,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00014.png,5
2694,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00145.png,5
2695,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00245.png,5
2696,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00958.png,5
2697,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00895.png,5
2698,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00038.png,5
2699,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00675.png,5
2700,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00022.png,5
2701,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00655.png,5
2702,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00967.png,5
2703,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00124.png,5
2704,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00455.png,5
2705,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00051.png,5
2706,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00677.png,5
2707,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00339.png,5
2708,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00846.png,5
2709,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00645.png,5
2710,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00304.png,5
2711,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00987.png,5
2712,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00510.png,5
2713,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00696.png,5
2714,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00937.png,5
2715,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00413.png,5
2716,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00730.png,5
2717,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00259.png,5
2718,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00567.png,5
2719,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00501.png,5
2720,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00530.png,5
2721,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00517.png,5
2722,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00395.png,5
2723,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00260.png,5
2724,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00297.png,5
2725,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00905.png,5
2726,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00837.png,5
2727,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00213.png,5
2728,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00275.png,5
2729,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00855.png,5
2730,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00542.png,5
2731,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00375.png,5
2732,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00314.png,5
2733,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00132.png,5
2734,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00699.png,5
2735,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00632.png,5
2736,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00789.png,5
2737,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00564.png,5
2738,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00948.png,5
2739,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00831.png,5
2740,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00423.png,5
2741,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00104.png,5
2742,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00760.png,5
2743,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00960.png,5
2744,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00712.png,5
2745,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00445.png,5
2746,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00340.png,5
2747,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00560.png,5
2748,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00656.png,5
2749,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00848.png,5
2750,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00783.png,5
2751,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00508.png,5
2752,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00882.png,5
2753,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00137.png,5
2754,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00424.png,5
2755,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00359.png,5
2756,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00993.png,5
2757,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00393.png,5
2758,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00425.png,5
2759,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00584.png,5
2760,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00273.png,5
2761,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00740.png,5
2762,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00934.png,5
2763,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00015.png,5
2764,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00020.png,5
2765,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00629.png,5
2766,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00280.png,5
2767,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00212.png,5
2768,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00329.png,5
2769,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00955.png,5
2770,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00570.png,5
2771,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00301.png,5
2772,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00861.png,5
2773,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00317.png,5
2774,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00427.png,5
2775,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00065.png,5
2776,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00681.png,5
2777,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00033.png,5
2778,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00151.png,5
2779,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00157.png,5
2780,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00811.png,5
2781,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00294.png,5
2782,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00238.png,5
2783,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00462.png,5
2784,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00476.png,5
2785,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00265.png,5
2786,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00047.png,5
2787,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00454.png,5
2788,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00771.png,5
2789,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00803.png,5
2790,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00129.png,5
2791,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00711.png,5
2792,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00558.png,5
2793,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00107.png,5
2794,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00330.png,5
2795,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00217.png,5
2796,Fish_Dataset/Fish_Dataset/Sea Bass/Sea Bass/00184.png,5
